171-B-bug-1996188-1996190,8,24,20,17,17,42,34,41,33,manual,NOREPAIR,28,,,,autogen,NOREPAIR,90,,,
171-D-bug-15495798-15495818,8,4642,20,9,9,9,9,2,2,manual,NOREPAIR,32,,,,autogen,NOREPAIR,79,,,
171-D-bug-15508628-15508642,8,2873,20,7,7,9,9,2,2,manual,NOREPAIR,30,,,,autogen,REPAIR,139,3,3,3
171-D-bug-5093365-5093369,8,3150,20,11,11,9,9,2,2,manual,NOREPAIR,32,,,,autogen,NOREPAIR,76,,,
171-D-bug-6192796-6192802,8,573,20,17,15,6,6,2,2,manual,NOREPAIR,72,,,,autogen,NOREPAIR,164,,,
171-F-bug-5237750-5237782,8,25,20,17,16,51,50,30,30,manual,NOREPAIR,1060,,,,autogen,TIMEOUT,0,,,
171-F-bug-5237777-5237782,8,35,20,23,16,51,43,30,23,manual,NOREPAIR,529,,,,autogen,NOREPAIR,0,,,
172-B-bug-1470030-1470076,8,20,20,19,19,66,40,40,40,manual,NOREPAIR,52,,,,autogen,NOREPAIR,0,,,
172-B-bug-2096087-2096089,8,59,20,13,8,60,56,6,4,manual,REPAIR,349,56,56,56,autogen,TIMEOUT,0,,,
172-B-bug-5785935-5785981,8,27,20,23,18,66,34,6,5,manual,NOREPAIR,364,,,,autogen,NOREPAIR,389,,,
177-B1-bug-13511622-13511662,8,90,20,14,11,34,32,7,5,manual,REPAIR,34,26,26,26,autogen,REPAIR,59,26,26,26
177-B1-bug-3817879-3817882,8,26,20,17,17,34,27,7,5,manual,REPAIR,31,26,26,26,autogen,NOREPAIR,28,,,
177-B2-bug-1597105-1597275,8,365,20,3,2,83,82,3,2,manual,NOREPAIR,319,,,,autogen,NOREPAIR,335,,,
18-B-bug-15989356-15989429,8,107,20,15,2,45,30,12,2,manual,REPAIR,20,35,35,35,autogen,REPAIR,36,35,35,35
185-A-bug-1914012-1914022,8,29,20,13,13,52,36,21,17,manual,NOREPAIR,1147,,,,autogen,NOREPAIR,716,,,
189-A-bug-17294544-17294560,8,35,20,24,13,65,26,12,5,manual,REPAIR,452,37,57,57,autogen,NOREPAIR,715,,,
189-A-bug-18155547-18155577,8,31,20,18,12,63,38,43,19,manual,NOREPAIR,156,,,,autogen,NOREPAIR,1210,,,
189-B-bug-1682083-1682218,8,39,20,16,15,31,29,22,22,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
189-B-bug-17295034-17295064,8,24,20,19,16,30,17,21,8,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
189-B-bug-1813700-1813718,8,43,20,26,11,27,17,15,5,manual,NOREPAIR,72,,,,autogen,NOREPAIR,69,,,
189-B-bug-18252831-18252846,8,107,20,54,8,30,23,9,2,manual,NOREPAIR,4,,,,autogen,NOREPAIR,40,,,
194-A-bug-13226735-13226747,8,33,20,15,15,44,19,19,19,manual,NOREPAIR,657,,,,autogen,NOREPAIR,692,,,
194-A-bug-15491486-15491518,8,349,20,8,4,43,38,14,12,manual,NOREPAIR,50,,,,autogen,NOREPAIR,83,,,
194-A-bug-7939649-7939655,8,28,20,19,18,44,20,19,19,manual,NOREPAIR,5,,,,autogen,NOREPAIR,31,,,
198-A-bug-9617580-9617604,8,182,20,1,0,125,103,20,2,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
198-A-bug-9623083-9623097,8,113,20,2,0,125,107,20,2,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
198-A-bug-9624645-9624725,8,35,20,9,8,189,88,13,11,manual,NOREPAIR,238,,,,autogen,NOREPAIR,310,,,
198-A-bug-9683801-9684235,8,60,20,3,1,125,105,20,0,manual,REPAIR,1648,96,114,114,autogen,TIMEOUT,0,,,
198-A-bug-9705111-9705146,8,88,20,4,0,125,93,26,2,manual,NOREPAIR,446,,,,autogen,TIMEOUT,0,,,
201-A-bug-15335569-15335588,8,28,20,15,15,109,104,2,2,manual,NOREPAIR,44,,,,autogen,NOREPAIR,17,,,
201-A-bug-1881517-1881520,8,99,20,11,9,104,89,22,9,manual,NOREPAIR,547,,,,autogen,NOREPAIR,70,,,
202-C-bug-1847611-1847612,8,868,20,3,3,107,107,2,2,manual,NOREPAIR,334,,,,autogen,NOREPAIR,0,,,
203-A-bug-16588171-16589375,8,40,20,0,0,95,60,3,3,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
203-A-bug-8218947-8218974,8,33,20,7,6,54,38,16,14,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
204-A-bug-10222131-10222140,8,24,20,19,17,69,61,31,29,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
204-A-bug-1996403-1996411,8,93,20,29,9,76,73,3,2,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
204-A-bug-2022696-2022698,8,61,20,12,10,72,64,10,3,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
214-A-bug-15257318-15257535,8,869,20,13,7,66,50,2,2,manual,NOREPAIR,0,,,,autogen,REPAIR,636,54,53,54
214-A-bug-15386379-15386411,8,485,20,6,6,66,64,2,2,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
214-A-bug-16587662-16587713,8,329,20,4,2,58,57,4,3,manual,NOREPAIR,141,,,,autogen,REPAIR,212,54,54,54
214-A-bug-17293419-17293448,8,904,20,8,8,66,66,2,2,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
1-A-bug-18353198-18353306,9,25,20,14,14,29,29,5,5,manual,NOREPAIR,16,,,,autogen,NOREPAIR,19,,,
104-A-bug-11691772-11691810,9,2227,20,75,8,29,29,3,3,manual,REPAIR,459,24,25,25,autogen,NOREPAIR,10,,,
104-A-bug-11691779-11691810,9,8035,4,9,0,48,48,2,2,manual,REPAIR,7,21,25,25,autogen,REPAIR,821,24,25,25
104-A-bug-11691794-11691810,9,41,20,16,16,32,25,5,5,manual,NOREPAIR,9,,,,autogen,NOREPAIR,12,,,
104-A-bug-11939068-11939085,9,7908,6,10,0,47,47,2,2,manual,REPAIR,28,24,24,24,autogen,REPAIR,27,24,24,24
104-A-bug-13139540-13139570,9,24,20,16,16,32,26,5,5,manual,NOREPAIR,12,,,,autogen,NOREPAIR,13,,,
104-A-bug-14940180-14940203,9,9168,4,15,0,48,48,2,2,manual,REPAIR,15,25,25,25,autogen,REPAIR,13,25,25,25
104-A-bug-7900405-7900409,9,1904,20,5,5,48,46,2,0,manual,NOREPAIR,6,,,,autogen,NOREPAIR,6,,,
11-B-bug-990723-990735,9,196,20,13,12,34,34,3,3,manual,NOREPAIR,963,,,,autogen,NOREPAIR,984,,,
110-A-bug-17999892-17999967,9,4251,15,668,2,42,32,10,0,manual,NOREPAIR,252,,,,autogen,REPAIR,616,25,34,34
110-A-bug-18060949-18061008,9,10826,14,3101,4,41,35,8,2,manual,REPAIR,529,25,34,34,autogen,NOREPAIR,749,,,
110-A-bug-18223116-18223122,9,7655,6,584,0,38,28,13,3,manual,REPAIR,142,34,34,34,autogen,NOREPAIR,4,,,
110-A-bug-18286939-18287093,9,23,20,18,18,38,36,6,4,manual,REPAIR,19,34,34,34,autogen,REPAIR,13,20,34,34
110-A-bug-18286951-18287093,9,24,20,16,16,38,36,6,4,manual,REPAIR,15,25,34,34,autogen,REPAIR,17,25,34,34
112-B-bug-1097813-1097818,9,75,20,1,0,38,23,14,0,manual,NOREPAIR,12,,,,autogen,NOREPAIR,16,,,
112-B-bug-668250-668255,9,155,20,13,13,36,26,2,2,manual,REPAIR,36,29,33,33,autogen,REPAIR,14,23,33,33
112-B-bug-770703-770719,9,153,20,0,0,42,28,5,2,manual,REPAIR,24,29,33,33,autogen,REPAIR,23,29,33,33
112-B-bug-861875-861881,9,204,20,12,12,36,22,13,13,manual,REPAIR,13,22,33,33,autogen,REPAIR,12,23,33,33
113-C-bug-683942-684032,9,37,20,14,13,66,63,4,2,manual,TIMEOUT,0,,,,autogen,NOREPAIR,245,,,
113-C-bug-684028-684032,9,36,20,16,15,91,41,6,6,manual,NOREPAIR,149,,,,autogen,NOREPAIR,255,,,
118-D-bug-6014277-6014404,9,51,20,3,3,47,46,10,10,manual,NOREPAIR,562,,,,autogen,NOREPAIR,288,,,
118-D-bug-6014278-6014404,9,64,20,3,3,47,39,10,10,manual,NOREPAIR,570,,,,autogen,NOREPAIR,655,,,
118-D-bug-746182-746641,9,94,20,9,9,47,46,10,10,manual,NOREPAIR,16,,,,autogen,NOREPAIR,28,,,
118-D-bug-989663-989669,9,39,20,11,10,47,40,10,10,manual,NOREPAIR,527,,,,autogen,NOREPAIR,714,,,
118-D-bug-989666-989669,9,146,20,11,5,46,43,16,16,manual,NOREPAIR,69,,,,autogen,NOREPAIR,64,,,
119-A-bug-16521182-16521266,9,73,20,11,5,49,39,12,2,manual,REPAIR,27,33,45,45,autogen,TIMEOUT,0,,,
119-A-bug-16665499-16665611,9,37,20,9,7,48,30,14,7,manual,NOREPAIR,157,,,,autogen,TIMEOUT,0,,,
121-C-bug-804156-804907,9,171,20,0,0,68,65,3,0,manual,REPAIR,754,44,64,64,autogen,REPAIR,25,49,64,64
122-A-bug-17968034-17968373,9,7060,14,165,3,62,60,4,2,manual,REPAIR,31,32,36,36,autogen,TIMEOUT,0,,,
122-A-bug-18015599-18015631,9,7368,8,136,1,44,44,3,3,manual,NOREPAIR,12,,,,autogen,NOREPAIR,15,,,
122-A-bug-18026330-18026493,9,7962,10,1172,0,40,28,15,3,manual,NOREPAIR,17,,,,autogen,NOREPAIR,10,,,
122-A-bug-18122874-18122948,9,7416,17,278,7,40,36,7,3,manual,NOREPAIR,25,,,,autogen,NOREPAIR,28,,,
122-A-bug-18122909-18122948,9,8390,8,182,1,69,67,4,2,manual,NOREPAIR,26,,,,autogen,NOREPAIR,24,,,
122-A-bug-18209616-18209912,9,7337,9,21,1,44,41,6,3,manual,REPAIR,21,33,36,36,autogen,REPAIR,22,32,36,36
122-A-bug-18209760-18209912,9,2352,20,7,4,44,41,6,3,manual,REPAIR,19,33,36,36,autogen,REPAIR,24,33,36,36
122-A-bug-18209773-18209912,9,6786,13,18,3,62,60,4,2,manual,REPAIR,18,34,36,36,autogen,REPAIR,23,34,36,36
122-A-bug-18280368-18280476,9,6966,10,119,0,62,60,4,2,manual,REPAIR,630,34,36,36,autogen,REPAIR,655,34,36,36
122-B-bug-1446831-1446834,9,20,20,19,19,46,46,8,8,manual,TIMEOUT,0,,,,autogen,NOREPAIR,399,,,
122-B-bug-5768530-5768538,9,84,20,11,7,55,53,5,3,manual,REPAIR,9,42,42,42,autogen,REPAIR,24,42,42,42
122-B-bug-9163596-9163642,9,122,20,48,15,47,22,14,8,manual,REPAIR,16,35,42,42,autogen,REPAIR,19,42,42,42
122-C-bug-8904375-8904400,9,32,20,14,14,43,15,29,9,manual,NOREPAIR,677,,,,autogen,NOREPAIR,899,,,
124-A-bug-16748308-16749061,9,20,20,20,20,54,32,32,32,manual,REPAIR,37,19,50,50,autogen,NOREPAIR,33,,,
124-A-bug-17030725-17030795,9,33,20,16,13,55,30,30,30,manual,NOREPAIR,468,,,,autogen,NOREPAIR,473,,,
124-A-bug-17030750-17030795,9,36,20,18,15,53,39,34,21,manual,REPAIR,34,35,50,50,autogen,NOREPAIR,10,,,
124-A-bug-17380518-17380581,9,34,20,17,15,55,37,16,3,manual,NOREPAIR,9,,,,autogen,NOREPAIR,16,,,
124-A-bug-17548415-17548499,9,29,20,15,15,55,45,16,14,manual,NOREPAIR,14,,,,autogen,NOREPAIR,21,,,
124-A-bug-17684079-17684114,9,33,20,17,14,55,16,16,16,manual,NOREPAIR,13,,,,autogen,NOREPAIR,17,,,
124-A-bug-18071122-18071213,9,20,20,20,20,53,47,47,47,manual,NOREPAIR,0,,,,autogen,NOREPAIR,24,,,
124-A-bug-18216134-18216197,9,26,20,15,15,53,31,35,31,manual,REPAIR,8,35,50,50,autogen,NOREPAIR,47,,,
129-E-bug-7156869-7156872,9,96,20,18,7,66,50,29,13,manual,NOREPAIR,485,,,,autogen,NOREPAIR,808,,,
131-C-bug-7900700-7900757,9,32,20,12,9,47,16,26,13,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
131-C-bug-8286919-8286937,9,27,20,15,13,47,18,26,11,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
136-B-bug-3414703-3414706,9,20,20,18,18,105,101,101,101,manual,NOREPAIR,240,,,,autogen,NOREPAIR,64,,,
140-A-bug-10658248-10658284,9,71,20,9,5,54,51,2,2,manual,REPAIR,513,35,46,46,autogen,NOREPAIR,8,,,
140-A-bug-13617983-13618000,9,327,20,0,0,52,50,2,2,manual,NOREPAIR,53,,,,autogen,NOREPAIR,13,,,
141-B-bug-10646503-10646512,9,96,20,5,3,153,109,4,3,manual,NOREPAIR,957,,,,autogen,REPAIR,811,131,147,147
141-B-bug-12854738-12854834,9,147,20,2,0,286,269,3,2,manual,REPAIR,22,143,148,148,autogen,REPAIR,13,133,148,148
141-B-bug-12854753-12854834,9,92,20,4,2,293,279,2,2,manual,REPAIR,931,148,148,148,autogen,NOREPAIR,11,,,
141-B-bug-12854822-12854834,9,71,20,0,0,264,234,5,3,manual,REPAIR,12,148,148,148,autogen,REPAIR,15,148,148,148
142-B-bug-1041991-1042009,9,65,20,2,2,159,152,7,2,manual,NOREPAIR,246,,,,autogen,NOREPAIR,47,,,
142-B-bug-1042002-1042009,9,79,20,10,6,157,106,21,21,manual,REPAIR,17,88,101,101,autogen,NOREPAIR,11,,,
142-B-bug-1705195-1705323,9,97,20,13,9,159,116,15,12,manual,NOREPAIR,7,,,,autogen,NOREPAIR,13,,,
146-B-bug-1113178-1113179,9,393,20,20,1,52,44,10,2,manual,NOREPAIR,281,,,,autogen,NOREPAIR,210,,,
146-B-bug-1117801-1117804,9,87,16,10,5,47,40,9,2,manual,NOREPAIR,726,,,,autogen,TIMEOUT,0,,,
146-B-bug-1117802-1117804,9,109,14,0,0,48,38,4,0,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
146-B-bug-1126989-1126997,9,82,18,10,7,47,38,9,4,manual,NOREPAIR,27,,,,autogen,TIMEOUT,0,,,
146-B-bug-1147707-1147719,9,98,18,10,4,47,41,9,3,manual,NOREPAIR,134,,,,autogen,TIMEOUT,0,,,
146-B-bug-11540306-11540317,9,101,9,1,0,47,43,9,5,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
146-B-bug-1237616-1237618,9,89,18,16,4,47,39,9,6,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
146-B-bug-16622388-16622448,9,22,20,19,18,51,51,10,10,manual,NOREPAIR,362,,,,autogen,TIMEOUT,0,,,
146-B-bug-17886329-17886431,9,814,20,26,0,74,70,4,1,manual,NOREPAIR,304,,,,autogen,REPAIR,10,39,40,41
146-B-bug-17968152-17968166,9,181,20,9,3,47,31,9,8,manual,NOREPAIR,272,,,,autogen,TIMEOUT,0,,,
146-B-bug-2035917-2035968,9,89,20,11,10,51,33,7,6,manual,NOREPAIR,55,,,,autogen,NOREPAIR,0,,,
146-B-bug-3823679-3823682,9,129,10,7,0,47,43,9,5,manual,REPAIR,555,43,43,43,autogen,TIMEOUT,0,,,
151-A-bug-17251538-17251548,9,42,20,27,13,31,17,15,13,manual,NOREPAIR,30,,,,autogen,NOREPAIR,78,,,
151-A-bug-17395141-17395169,9,49,20,0,0,54,14,2,2,manual,REPAIR,26,27,27,27,autogen,REPAIR,47,27,27,27
151-A-bug-17894582-17894687,9,36,20,11,9,31,21,9,4,manual,NOREPAIR,10,,,,autogen,NOREPAIR,252,,,
151-A-bug-17894633-17894687,9,35,20,5,4,31,23,9,2,manual,NOREPAIR,12,,,,autogen,NOREPAIR,666,,,
151-A-bug-17894679-17894708,9,37,20,1,1,42,39,4,1,manual,REPAIR,417,26,27,27,autogen,TIMEOUT,0,,,
165-B-bug-10694756-10694905,9,30,20,17,16,77,77,6,6,manual,NOREPAIR,94,,,,autogen,NOREPAIR,93,,,
165-B-bug-11900403-11900412,9,29,20,18,14,76,69,6,3,manual,NOREPAIR,715,,,,autogen,NOREPAIR,735,,,
166-E-bug-10326734-10326753,9,84,20,16,16,40,40,10,10,manual,REPAIR,341,36,36,36,autogen,REPAIR,393,36,36,36
166-E-bug-4707989-4708049,9,28,20,14,14,48,48,26,26,manual,NOREPAIR,1464,,,,autogen,TIMEOUT,0,,,
168-A-bug-11849242-11849321,9,22,20,18,17,47,24,13,12,manual,NOREPAIR,55,,,,autogen,NOREPAIR,54,,,
168-A-bug-13501212-13501266,9,110,20,7,5,84,80,2,2,manual,NOREPAIR,61,,,,autogen,NOREPAIR,54,,,
168-A-bug-13551581-13551590,9,23,20,16,16,47,41,31,27,manual,NOREPAIR,81,,,,autogen,NOREPAIR,71,,,
168-A-bug-13674183-13674276,9,25,20,20,18,45,39,13,9,manual,NOREPAIR,42,,,,autogen,NOREPAIR,113,,,
168-A-bug-13674234-13674276,9,23,20,15,15,46,37,13,12,manual,NOREPAIR,40,,,,autogen,NOREPAIR,111,,,
168-A-bug-13795832-13795874,9,27,20,15,15,47,34,13,13,manual,NOREPAIR,27,,,,autogen,NOREPAIR,12,,,
168-A-bug-14134724-14134733,9,36,20,17,11,47,26,24,22,manual,NOREPAIR,157,,,,autogen,NOREPAIR,201,,,
168-A-bug-14205729-14205756,9,20,20,17,17,47,18,13,12,manual,NOREPAIR,5,,,,autogen,NOREPAIR,31,,,
168-A-bug-14205741-14205756,9,102,20,4,4,50,46,3,2,manual,REPAIR,23,31,43,43,autogen,REPAIR,118,43,43,43
168-A-bug-14356496-14356592,9,22,20,17,17,46,45,13,13,manual,NOREPAIR,32,,,,autogen,NOREPAIR,84,,,
168-A-bug-14356546-14356571,9,22,20,16,15,46,35,15,15,manual,NOREPAIR,38,,,,autogen,NOREPAIR,46,,,
168-A-bug-15592675-15592693,9,29,20,15,15,47,37,13,13,manual,NOREPAIR,68,,,,autogen,NOREPAIR,30,,,
168-A-bug-16455797-16455811,9,20,20,20,20,46,46,46,46,manual,NOREPAIR,58,,,,autogen,NOREPAIR,134,,,
168-A-bug-16670410-16670443,9,26,20,17,16,47,19,13,13,manual,NOREPAIR,45,,,,autogen,NOREPAIR,147,,,
168-A-bug-17083755-17083776,9,32,20,18,17,47,17,13,12,manual,NOREPAIR,5,,,,autogen,NOREPAIR,33,,,
168-A-bug-9305925-9305966,9,87,20,5,5,84,82,2,0,manual,NOREPAIR,32,,,,autogen,NOREPAIR,77,,,
17-A-bug-12616724-12616752,9,164,20,3,1,49,37,8,8,manual,REPAIR,548,17,35,35,autogen,REPAIR,642,18,35,35
17-A-bug-13897450-13897498,9,29,20,16,16,67,67,4,4,manual,NOREPAIR,109,,,,autogen,NOREPAIR,821,,,
17-A-bug-15278247-15278302,9,27,20,19,17,67,67,2,2,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
17-A-bug-6612498-6612508,9,312,20,0,0,42,34,4,4,manual,REPAIR,44,20,35,35,autogen,NOREPAIR,55,,,
17-A-bug-8358953-8359086,9,30,20,16,15,67,67,2,2,manual,NOREPAIR,77,,,,autogen,NOREPAIR,521,,,
17-A-bug-9594458-9594472,9,1307,20,5,1,43,40,5,2,manual,REPAIR,918,33,35,35,autogen,NOREPAIR,143,,,
171-A-bug-15452830-15452852,9,36,20,15,9,48,46,2,2,manual,REPAIR,49,41,41,41,autogen,NOREPAIR,43,,,
171-A-bug-17173445-17173460,9,20,20,20,20,45,45,45,45,manual,NOREPAIR,367,,,,autogen,NOREPAIR,494,,,
171-B-bug-1458594-1458980,9,21,20,20,19,41,29,40,29,manual,NOREPAIR,32,,,,autogen,NOREPAIR,87,,,
171-B-bug-1463121-1463124,9,36,20,15,12,49,49,9,9,manual,NOREPAIR,28,,,,autogen,NOREPAIR,81,,,
171-B-bug-14762016-14762649,9,45,20,22,17,44,44,38,38,manual,NOREPAIR,368,,,,autogen,NOREPAIR,478,,,
171-B-bug-1903679-1903682,9,20,20,20,20,42,42,42,42,manual,NOREPAIR,52,,,,autogen,NOREPAIR,58,,,
171-B-bug-1996186-1996190,9,22,20,20,18,42,42,39,39,manual,NOREPAIR,27,,,,autogen,NOREPAIR,91,,,
171-B-bug-1996188-1996190,9,20,20,18,18,42,31,41,30,manual,NOREPAIR,29,,,,autogen,NOREPAIR,88,,,
171-D-bug-15495798-15495818,9,3342,20,8,8,9,9,2,2,manual,NOREPAIR,29,,,,autogen,NOREPAIR,82,,,
171-D-bug-15508628-15508642,9,1773,20,6,6,9,9,2,2,manual,NOREPAIR,26,,,,autogen,REPAIR,130,3,3,3
171-D-bug-5093365-5093369,9,2042,20,5,5,9,9,2,2,manual,NOREPAIR,32,,,,autogen,NOREPAIR,69,,,
171-D-bug-6192796-6192802,9,1228,20,15,15,6,6,2,2,manual,NOREPAIR,83,,,,autogen,NOREPAIR,164,,,
171-F-bug-5237750-5237782,9,37,20,21,15,51,40,30,19,manual,NOREPAIR,435,,,,autogen,TIMEOUT,0,,,
171-F-bug-5237777-5237782,9,27,20,19,17,51,42,30,21,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
172-B-bug-1470030-1470076,9,25,20,23,19,66,54,39,37,manual,NOREPAIR,53,,,,autogen,NOREPAIR,0,,,
172-B-bug-2096087-2096089,9,176,20,29,4,60,58,6,4,manual,REPAIR,359,56,56,56,autogen,TIMEOUT,0,,,
172-B-bug-5785935-5785981,9,25,20,18,17,66,32,6,3,manual,NOREPAIR,356,,,,autogen,NOREPAIR,366,,,
177-B1-bug-13511622-13511662,9,80,20,12,12,34,34,7,7,manual,REPAIR,31,26,26,26,autogen,REPAIR,558,26,26,26
177-B1-bug-3817879-3817882,9,27,20,19,17,34,32,7,5,manual,REPAIR,30,26,26,26,autogen,NOREPAIR,27,,,
177-B2-bug-1597105-1597275,9,1221,20,5,3,83,82,3,2,manual,NOREPAIR,321,,,,autogen,NOREPAIR,333,,,
18-B-bug-15989356-15989429,9,44,20,4,3,45,27,12,4,manual,REPAIR,16,35,35,35,autogen,REPAIR,854,35,35,35
185-A-bug-1914012-1914022,9,46,20,19,16,52,37,21,19,manual,NOREPAIR,1185,,,,autogen,NOREPAIR,1662,,,
189-A-bug-17294544-17294560,9,24,20,16,13,65,11,12,6,manual,REPAIR,643,37,57,57,autogen,NOREPAIR,1134,,,
189-A-bug-18155547-18155577,9,23,20,9,8,63,55,43,35,manual,NOREPAIR,973,,,,autogen,NOREPAIR,25,,,
189-B-bug-1682083-1682218,9,41,20,21,16,31,17,22,8,manual,NOREPAIR,1459,,,,autogen,TIMEOUT,0,,,
189-B-bug-17295034-17295064,9,24,20,17,17,30,22,21,17,manual,TIMEOUT,0,,,,autogen,NOREPAIR,2381,,,
189-B-bug-1813700-1813718,9,22,20,14,13,27,13,14,9,manual,NOREPAIR,73,,,,autogen,NOREPAIR,115,,,
189-B-bug-18252831-18252846,9,52,20,31,11,30,23,9,2,manual,NOREPAIR,4,,,,autogen,NOREPAIR,28,,,
194-A-bug-13226735-13226747,9,23,20,16,16,44,27,19,19,manual,NOREPAIR,69,,,,autogen,NOREPAIR,705,,,
194-A-bug-15491486-15491518,9,158,20,5,5,43,38,14,9,manual,NOREPAIR,51,,,,autogen,NOREPAIR,82,,,
194-A-bug-7939649-7939655,9,29,20,19,18,44,30,19,19,manual,NOREPAIR,4,,,,autogen,NOREPAIR,31,,,
198-A-bug-9617580-9617604,9,62,20,2,0,125,107,20,2,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
198-A-bug-9623083-9623097,9,64,20,6,3,125,54,20,1,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
198-A-bug-9624645-9624725,9,42,20,7,7,189,118,14,5,manual,NOREPAIR,32,,,,autogen,NOREPAIR,252,,,
198-A-bug-9683801-9684235,9,191,20,4,0,125,79,20,0,manual,NOREPAIR,1473,,,,autogen,TIMEOUT,0,,,
198-A-bug-9705111-9705146,9,69,20,4,2,125,96,26,13,manual,TIMEOUT,0,,,,autogen,NOREPAIR,755,,,
201-A-bug-15335569-15335588,9,29,20,18,18,109,103,2,2,manual,NOREPAIR,42,,,,autogen,NOREPAIR,15,,,
201-A-bug-1881498-1881520,9,1954,20,9,5,107,53,2,2,manual,TIMEOUT,0,,,,autogen,TIMEOUT,0,,,
201-A-bug-1881517-1881520,9,130,20,12,4,104,89,22,18,manual,REPAIR,557,84,100,100,autogen,NOREPAIR,625,,,
202-C-bug-1847611-1847612,9,299,20,5,5,107,107,2,2,manual,NOREPAIR,147,,,,autogen,NOREPAIR,330,,,
203-A-bug-16588171-16589375,9,36,20,0,0,95,84,3,2,manual,NOREPAIR,0,,,,autogen,NOREPAIR,311,,,
203-A-bug-8218947-8218974,9,37,20,8,5,54,36,16,16,manual,NOREPAIR,0,,,,autogen,NOREPAIR,412,,,
204-A-bug-10222131-10222140,9,25,20,16,14,69,35,31,10,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
204-A-bug-1996403-1996411,9,61,20,14,13,76,75,3,2,manual,NOREPAIR,0,,,,autogen,NOREPAIR,19,,,
204-A-bug-2022696-2022698,9,53,20,11,11,72,47,10,6,manual,NOREPAIR,0,,,,autogen,NOREPAIR,127,,,
214-A-bug-15257318-15257535,9,297,20,4,3,66,66,2,2,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
214-A-bug-15386379-15386411,9,716,20,4,4,66,65,2,2,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
214-A-bug-16587662-16587713,9,494,20,2,0,58,57,4,3,manual,NOREPAIR,0,,,,autogen,NOREPAIR,0,,,
214-A-bug-17293419-17293448,9,1529,20,10,10,66,66,2,2,manual,TIMEOUT,0,,,,autogen,NOREPAIR,0,,,
214-A-bug-18162404-18162485,10,932,20,4,4,65,58,2,2,manual,NOREPAIR,312,,,,autogen,TIMEOUT,0,,,
216-A-bug-12677176-12677205,10,20,20,20,20,41,40,40,40,manual,NOREPAIR,11,,,,autogen,NOREPAIR,16,,,
216-A-bug-5868432-5868621,10,20,20,20,20,43,31,31,31,manual,NOREPAIR,24,,,,autogen,NOREPAIR,27,,,
216-A-bug-6609343-6609404,10,20,20,20,20,43,25,25,25,manual,NOREPAIR,23,,,,autogen,NOREPAIR,28,,,
216-A-bug-9345653-9345865,10,20,20,20,20,42,40,40,40,manual,NOREPAIR,11,,,,autogen,NOREPAIR,17,,,
216-A-bug-9373680-9373783,10,20,20,20,20,42,40,40,40,manual,NOREPAIR,11,,,,autogen,NOREPAIR,17,,,
216-A-bug-9373751-9373783,10,20,20,20,20,43,31,31,31,manual,NOREPAIR,11,,,,autogen,NOREPAIR,16,,,
216-A-bug-9879672-9880150,10,20,20,20,20,41,40,40,40,manual,NOREPAIR,11,,,,autogen,NOREPAIR,17,,,
216-A-bug-9879712-9880150,10,20,20,20,20,42,31,31,31,manual,NOREPAIR,11,,,,autogen,NOREPAIR,16,,,
216-A-bug-9879753-9880150,10,20,20,20,20,41,39,39,39,manual,NOREPAIR,11,,,,autogen,NOREPAIR,16,,,
216-A-bug-9880086-9880150,10,20,20,20,20,43,31,31,31,manual,NOREPAIR,11,,,,autogen,NOREPAIR,17,,,
219-B-bug-2174606-2174633,10,28,20,18,17,105,93,86,86,manual,NOREPAIR,455,,,,autogen,NOREPAIR,674,,,
219-B-bug-2379876-2379955,10,43,20,12,9,195,193,5,3,manual,REPAIR,535,100,102,102,autogen,REPAIR,95,100,102,102
221-B-bug-3805733-3805812,10,278,20,6,4,42,38,7,3,manual,REPAIR,367,35,39,39,autogen,REPAIR,219,35,39,39
221-B-bug-3805744-3805812,10,2004,20,35,2,43,40,5,2,manual,TIMEOUT,0,,,,autogen,REPAIR,345,35,39,39
